place_name,review
제주부영호텔앤리조트,청결하고 직원 친절하고 불편한것 하나없이 잘 쉬고 갑니다. 특히 수영장이 아주 즐거웠습니다. 재방문하고싶은곳
탐라스테이호텔제주,가성비 숙소. 3인 오션뷰에 이런 가격 찾기 힘들듯. 다만 조식은 진짜 논노... 그냥 근처 아침식사 되는곳 찾아서 먹는게 나을듯
탐라스테이호텔제주,가성비부터 뷰까지 젛음
탐라스테이호텔제주,바다뷰 끝내줍니다. 조식 너무 좋아요.
탐라스테이호텔제주,오션뷰 좋음. 다른건 쏘쏘
탐라스테이호텔제주,"벽지, 카펫, 침대 시트 등 좀 낡았지만 이불 깨끗했고 구비품도 정리돈이 깔끔했어요. 사전 현장 결재 15000원인 조식도 괜찮았고 야외수영장도 아담하고 예뻤어요. 오션뷰 좋구요 단, 일출 직광이라 아침에 일찍 깼다는 점 참고. 야외 수영장 따라 내려가면 바로 앞 바다 보기 좋아요. 무엇보다 직원들이 친절해서 지내기 편안했어요."
탐라스테이호텔제주,방음이 잘 안되는거같습니다. 수영장이랑 루프탑은 너무 좋았어요~!
탐라스테이호텔제주,조명이 엄청 어두움. 전체적인 시설은 모텔 수준. 자다가 새벽에 화재경보 2~3번 울려서 잠 다깼는데 사과한마디 없음.
탐라스테이호텔제주,그냥 하루 잠만 자려면 괜찮은데호캉스 뷰 이런거 바라고 간다면차라리 다른곳 찾으세요2~3성급 수준입니다
탐라스테이호텔제주,"아고다 리뷰와 사진만 보고 예약 했다가 후회. 다른 사이트 리뷰도 꼼꼼히 봐야함. 룸컨디션 보통, 욕실 전등 하나여서 기겁. 샤워실은 넓으나 불이 없어 어두움. 왜 우리 객실은 조명이 다 형광등색인지. 조명도 수준 이하. 리뷰보고 멀티탭 챙겨감. 카펫냄새인지 뭔지 들어가서 창문 열고 두어시간 냄새 뺌. 직원 친절도 하. 예약순으로 방배정이라는데 그럼 요청 사항 남기는게 무슨 의미가있나 싶다. 방 앞에 건물 공사하고 있음. 건물이 층이 높지 않아서 왠만한 꼭대기층 아니면 건물공사뷰 가능성 높음. 4성급 관광호텔이라는데 개인적 의견으론 많이 부족함. 4성급치곤 관리를 그에 맞게 안하는 느낌. (5층 뷰)"
탐라스테이호텔제주,장점 : 뷰 가성비 친절 빠른엘리베이터단점 : 욕실 복도의 조명 베개가1인1개인데심지어하나는작음
탐라스테이호텔제주,디럭스 오션뷰 소개합니다^^ 일부러 돈주고 디럭스 오션뷰 결제했는데 공사장만 구경하다 가네요 건물 다 지어지면 양심적으로 오션뷰는 빼실거죠?ㅎㅎ
탐라스테이호텔제주,0점을 못올려서 눈물흘리며 1점줍니다. 흡연안하시는분들은 절대 가지 마세요. 입실하자마자 방 전체에 담배냄새가 배어있고 수건이 널부러져있어서 방변경했는데 변경한 방에서도 밤쯤되니 담배냄새 진짜 심해요.. 화장실 문 닫으니 덜 나긴해서 누가 화장실에서 담배피우나보다 하긴하는데...담배냄새를 맡으러오고싶으시면ㅎㅎ그리고 콘센트위치 한쪽 침대에만 있습니다....
탐라스테이호텔제주,시설 너무 좋고 직원들 친절해서 좋아요
탐라스테이호텔제주,바다뷰에서는 창이 커 바다가 잘 보이고 창문 열면 파도소리가 들려와서 운치있었습니다.
탐라스테이호텔제주,깔끔했습니다 !
탐라스테이호텔제주,조식이 맛있다그래서 예약했는데 시설 개 후짐..낙후돼서 화장실 배수구 물이 안내려감. 결국  빈 방가서 왔다갔다하면서 샤워함. 웬만한 모텔도 물이 막히진 않는데 .. 모텔만도 못한 시설…완전 비추..
탐라스테이호텔제주,"룸컨디션, 주차장,로비,수영장 등 전체적으로 그저그럼.다만1층 식당은 조식은 가격대비 훌륭하고저녁식사도 제주고사리 두루치기 굿~간이 맵,짠 아니고 부드러우면서 맛있는..."
탐라스테이호텔제주,보통 일단 약간 분위기가 어둡고 후덥지근주차를 이중으로 해서 아침 일찍나가기가불편 딱보통임
탐라스테이호텔제주,1. 세면도구 별도 지급 안함2. 프론트 그냥 불친절 그자체 한 손으로 틱틱 던지는 건 뭐임?3. 먹은 건 밖에 나가 직접 버리라는 여관방4. 방음 구짐5. 돈 더 내고 다른데 가겠음
탐라스테이호텔제주,오션뷰빼곤 별로네요음 4성급이 아니라 여관방 같아요..방이 넓고 깔끔하긴 하나 시설이 오래 된듯한 느낌이 강하고 못질이나 이런 부분들이 잔뜩 된 흔적들도 많네요 조명도 별로 없어서 화장실도 너무 어둡고 주차 공간도 좁아서 직원분이 발렛은 해주셨지만 차들이 엄청 많네요가성비 갑 숙소라고 들어서 기대를 너무 많이 했나봐요
탐라스테이호텔제주,꼭 난방켜달라고 별도로 요청하세요체크인하고 난방온도 올리고 잠들었는데 밤새 온도가 안올라가서 아침에 물어보니 밸브를 잠궈놨다고...항의하니 조식쿠폰 줄테니 먹고가라면서 진상취급을여행첫날 다들 감기옴팡걸리고 일정다 취소하고 올라갑니다침대는 옆사람뒤척이면 요동쳐요대형 체인만 다니다가 가까워서 선택했는데 수준낮은 cs에 깜짝놀라고가네요
탐라스테이호텔제주,객실 먼지가 심하고 침대가 불편해요 새벽에 2-3시간동안 계속 이상한 소리가 나서 잠을 못잤어요 카운터에서는 자동가스충전때문이라는데 새벽에 그정도 소음으로 충전하는거면 호텔에서 미리 관리를 했어야하는게 아닌가 싶네요.
탐라스테이호텔제주,조식최고!
탐라스테이호텔제주,가격대비 깨끗하고 바다뷰 좋아요. 특히           조식이 맛있었어요. 연어랑 전복죽 다양한 먹거리 다좋았습니다.조식은 꼭 드셔보시기를 .만족하실꺼에요
탐라스테이호텔제주,가격대비 청결하고 조용했어요바다뷰는 정말 좋았습니다
탐라스테이호텔제주,"딱 호텔다움 깨끗하고 침대 좋음가격에 비해 좋다고 느낌수압이 세고, 수온조절어려움"
탐라스테이호텔제주,기본에 충실뷰 굳 청결 굳 침대 굳 냄새 굳 방 넓음기본적인건 왠만한 호텔급차없으면 위치별로가격 싸다
탐라스테이호텔제주,딱 가격 정도 하는 호텔인 것 같아요 지은지 좀 된 호텔 외관 싹 바꿔서 운영하는 느낌? 뷰는 너무너무 좋지만 위치는 별로에요 내부는 깔끔한데 조명이 부족해서 어두워요 어메니티는 기대도 안해서 별 상관 없었구요 대신 샤워기 온도가 오락가락해서 샤워할 때 좀 오래걸리고 힘들었어요 1층에 편의점이 있어서 굉장히 편리했어요
탐라스테이호텔제주,"가격대기 만족 스러움린스,칫솔,치약, 면도기 없음밑에 편의점에 판매함편의점 칫솔 비쌈 2900원수압이 매우 강함 ㅋㅋ"
탐라스테이호텔제주,"창문이 아쉽.환기시스템이 이상한건지,  처음에는 안나다가 갑자기 담배냄새가 진동함...화장실 환기구로 들어오는 것도 아니고 미스테리...객실안에서 담배피는 인간이 잘못한거지만 창문도 이상하고, 환기시스템이 이상해서  빠지지도 않고 스트레스받았음"
탐라스테이호텔제주,깔끔하고 널직하고!! 저렴하게 너무 좋은 호텔에서 자서 기분이 좋아요 ㅎㅎ 조식도 전날 카운터에서 결제하면 만원이에요~ 조식 드실 분들은 미리 결제하세요!!
히든클리프호텔&네이쳐,실외수영장 조식서비스
히든클리프호텔&네이쳐,뷰가 너무 좋았습니다. 왠만하면 클리프 뷰로 하세요. 후회 없으실겁니다.조식도 준수했고 산책로도 좋았어요전반적으로 무난하면서 힐링하기 좋은 곳이었습니다
히든클리프호텔&네이쳐,직원분들 다 친절하시고 좋았어요🫶
히든클리프호텔&네이쳐,위치좋고 뷰좋고 서비스 좋고 아침에 하는 온수풀 수영은 잊을수 없다
히든클리프호텔&네이쳐,호텔위치는 잘 잡아서 뷰는 좋다.인원추가 비용 짤없이 받는다. 지금껏 소아 추가비용받는 숙소는 여기가 첨이었던듯. 아마도 인피니트풀을 횟수 제한없이 무료 이용할수 있다보니 그런방침인듯. 대신에 가운이랑 실내화 하나씩 더 넣어줌. 젤 아쉬운 점은 인피니트풀이랑 서비스품질. 인피니트풀은 인생샷 건지기에는 좋지만 수영놀이를 즐기기에는 매우 아쉽. 수영장 전체 깊이가 고저차 없이  땅집고 수영가능. 아마 유아들한테는 천국일수도 있으나 유아들이 경치 보자고 여기 오진 않을테니까...대부분의 이용자는 성인일 터인데 성인이 이용하기에는 좀...날씨가 조금이라도 추운날에는 성인의 경우 쪼그리고 돌아다녀야함. 물온도도 사계절 온수풀이라고는 하나 물온도가 미지근하여 제주도 특성상 바람이 많은데 물밖에 나온 부위는 극한의 추위를 견뎌야함. 저녁에는 9시반까지 풀파티라고 해서 클럽음악을 틀어주는데 여름한철만해야지 추워서 아무도 물밖으로 나가려고 안하는데 디제이만 열일하고 있고. 내 숙소가 풀에서 거리가 좀 있어서 그나마 다행이었지 풀장 바로위 방들은 소음에 견딜수 없을듯.조식은 그냥저냥 먹을만 하지만 가짓수가 많은것도 아니고 룸서비스로 시켜먹은 식사나 간식류 모두 맛이나 구성 모두 추천하기 어려움.총평하자면 뷰좋고 시설깔끔하나 서비스 품질은 만족스럽지 못하다.
히든클리프호텔&네이쳐,잘 묵다 갑니다 ◕‿◕
히든클리프호텔&네이쳐,ㅇㅈ ㅇㅈ 넓고 깨끗하고 뷰멋진 온수풀 인피니티풀의 정석!
히든클리프호텔&네이쳐,여기가 5성급? 5성급이라기엔 미흡한 부분이 곳곳에 보이고 서비스도 하나씩 나사빠진 체계없는 느낌. 체크인부터 웬 모텔알바 느낌나는 껄렁거리는 말투로 받더니 수건 하나 더달라 그러니까 30분 뒤에 나타나고 특히 조식은 최악. 돈주고 먹는사람 없겠지만 먹을것도 없고 조식 웨이팅 시간도 아까우니 그냥 불포함으로 하세요.사실상 수영장 풀파티 원툴인데 문신돼지충들이 여자 보고 침흘리는 것도 풀파티라면 뭐... 수영장 돼지육수도 한눈에 보기에도 굉장히 더러우니 아침 일찍 개장하자마자 한번만 가는게 좋을듯.결론은 돈좀 더 보태서 제대로된 5성급 가세요.
히든클리프호텔&네이쳐,전에갔는데 물 너무차가워서 추워서아침에 수영별로못함 ㅜ룸은 무난
히든클리프호텔&네이쳐,"방음 진짜 쓰레기(밤 11시에 복도, 옆방 대화소리, 오줌누는 소리까지 들림) 상상도 못했음.밤에는 흑돼지 음식점이 반짝거림. 이것 이 숙소의 자연뷰인가..풀의 물 온도가 너무 차가움.(6월 기준)슬리퍼는 재사용이라 보풀있고, 남자발 안들어감. 스마트tv아님 넷플릭스 안됨. 웰컴티 없음방은 깨끗했음. 바닥은 카펫임. 보일러 최고온도는 26도 까지임. 침대가 편했음.풀문나이트-노래소리가 굉장히 큼. 적응해야함. 가운 직접 챙겨가야함. 수건은 1인당 1장. 온수풀(36도) 구역 구석에 있음 잘 안보임.근데 이거 인당 2만원 추가에요. 투숙객 무료가 아니니 숙박 구매시 잘 보세요.가격이 과거에 비해 많이 올랐다면 기본 서비스도 높여야 할텐데.."
히든클리프호텔&네이쳐,하루에 30몇만원이 너무 아쉬울 정도..이 호텔위 장점은 1. 창문열어놓으면 자연의 소리를 조금 들을 수 있다.2. 밤에 수영장에 입장하면 예쁜 사진을 건질 수 있다.단점1. 밤에 창문을 열어놓으면 음악소리로 엄청 시끄럽다.2. 수영장 빼고는 볼 게 없다.3. 방도 좁고 침대가 엄청 딱딱4. 침대가 좁고 에어컨은 또 중앙에어컨이라 추위 많이 타는 저로써는 이불을 꽁꽁 싸매고자는데 그 와중에 베개는 딱딱하고 이불도 무거움ㅋㅋㅋ멋진 자연 관경을 바라고 살짝 2% 부족한 느낌도 았디만 그거 하나면 정말 충분하다싶으면 가시고 그거 아니면...굳이.. 차라리 돈 조금 더 내서 하얏트가세요...나는 다신 안가...
히든클리프호텔&네이쳐,"처음 방문해봤는데 너무 좋았어요 룸컨디션도 좋고 뷰도 좋았어요!! 관리가 깔끔하게 잘 되어있는 것 같아요. 특히 수영장은 정말 좋았어요! 한가지 아쉬운건 수영장이 다른 호텔 대비 물 온도가 약간 낮은 것 같아요! 그외에는 음식도 너무 맛있었고, 서비스도 친절하셔서 좋았어요!"
히든클리프호텔&네이쳐,"5성급까지는 아니지만, 로비에서 캐리어 꺼내주시는 분들이 조금 버거워보였.. 방은 깨끗하고, 프론트 직원은 기계적입니다. 풀문나잇은 시끄럽고 사람많아서 굳이. 다음에는 그냥 데이타임에 수영하는 걸 추천. 뷰는 좋고 싱그러워서 재방문 의사있음. 딱 그가격에 맞고 뚜벅이는 중문단지 내에 있는 호텔이 더 나음."
히든클리프호텔&네이쳐,예전에 너무 재밌게 잘 놀고 잠자던 호텔 입니다 너무 좋습니다
히든클리프호텔&네이쳐,중문단지에 호텔 다 마감되서 예약한 호텔인데 수영장.. 사진 잘 건졌구요 4층에 정원도 예쁘구~ 기분 좋은 호텔이었어요 근처에 편의점도 2군데나 있어서 편리했어요 대신 청소가 좀 별로였어요.. 테이블도 제대로 안 닦여있고 슬리퍼 한 쪽은 어디로 버리셨는지 안 보이고.. 허허 그거 말고는 다 좋았어요~
히든클리프호텔&네이쳐,괜찮았어요~
히든클리프호텔&네이쳐,오전엔 평온한 수영장
히든클리프호텔&네이쳐,넘 만족함! 뷰도 조식도 룸컨디션도! 막 깔끔한 느낌은 아님! 그래도 나쁘진않았음 수영장 라커룸은 냄새좀 남!
히든클리프호텔&네이쳐,소음 심함
히든클리프호텔&네이쳐,별점도 후기가 좀 걱정이었는데 묵어보니 대체로 다 괜찮았어요. 저녁뷔페는 너무 맛있다는 아니었지만 개별로 다 괜찮았고 특히 디저트는 호텔뷔페가서 이렇게 많이 먹어보고 싶은적 없을 정도로 보기도 좋고 맛도 있었어요. 조식부페도 만족스럽고 배터지게 먹었어요. 수영장은 한번쯤은 이용해볼만합니다.
히든클리프호텔&네이쳐,인피니티 풀 너무 좋고 객실도 좋아요 건물 내부의 보이드가 멋졌어요
히든클리프호텔&네이쳐,"일년에 두번 정도는 꼭 가던 호텔입니다 대형호텔에 비해 아쉬운 점은 있지만 작은 호텔만의 장점도 많다고 생각했습니다 하지만 이번 스테이에서 적잖이 당황했습니다 사람이 급격히 많아져서 그런지 수영장 수질이 심각합니다 잠수해보면 물에 이물질이 가득 떠있고 역겨운 냄새가 납니다(투숙기간 내내)또, 젊은 투숙객들은 원래 많았지만 분위기가 참...; 풀장 쪽으로 삼각대를 설치해놓고 오랜시간 동영상을 촬영하거나 주차장쪽에서 담배를 피우거나 하는 분들이 많았습니다  불편한 상황과 장면이 곳곳에서 있었기에 아쉽지만 당분간 방문하지 않을 것 같아요"
히든클리프호텔&네이쳐,수영장 개큼 내가 가본 호텔 수영장 중에 젤 큰 듯;; 직원들도 넘나 친절쓰
히든클리프호텔&네이쳐,수영장은 좋음. 근데 스위트룸인데 1층으로 배정해 줌. 앞에 시설물? 이 있어서 거의 반지하 뷰... 1박에 40~50주고 반지하 뷰는 불만.. 전화해서 얘기하니 바꿔주긴 했는데 좀... 별로임..
히든클리프호텔&네이쳐,수영장 맨족스
히든클리프호텔&네이쳐,직원들이 세상에.. 너무불친절해요~ 체크인하면서 웰컴드링크 숙박하는동안 아무때나가서 받음된다길래.. 다음날 가서받으려는데 직원이 핑거푸드인지..과일인지..주겠다고 기다리라길래 기다렸더니.. 다시 돌아와서는 체크인하는날에만 가능하다구~ ㅎㅎ. 그럼체크인 해주면서 체크인하는날에만 가능하니 받아가라구 말을해줘야지요..ㅜ..음료도 잔도아니구. 지퍼백에담아주는거 보니 대단한거 주는것도 아닌것같던데ㅜ~ 맘이 상했네요.둘째날에두. 자는데 갑자기 누가. 벨 눌러 나가보니 청소하시는분이.. 청소해야하는데 외출.언제 할거냐구.... ㅠ휴. 이런곳은 첨이네요. 메이크업룸도 안붙여놨는데...(체크아웃하는날도 아니였어요...) 여러모로 정말실망.. 다신안갈래요~~ 카페에서 커피받아가래서 커피받으러갔더니. 병음료중에 고르라길래. 커피 아닌가요? 물으니 그제서야 직원왈. 커피로 드려요? 아메리카노만 가능해요. 아이스로 달랬더니 받았을땐 이미 얼음 다 녹아서 맹물. 휴ㅠ  직원들. 당연히 일하기 싫겠지만.. 일하기 싫은거 너무 티나요.
화조원,불친절
화조원,가보고 싶어요
화조원,광장에서 진행하는 공연이 아주 좋았습니다.공원 한바퀴 돌고 실내에서 새들 모이도 주고 새 좋아하는 아이들과 함께 나들이하기 좋았습니다
화조원,공연에서 팔에 맹금류 한번 올려볼 수 있고. 가까이서 맹금류 및 알파카나 포니. 앵무들 볼 수 있습니다.공연봐야 그나마 표값이 안아까울정도이긴 합니다
화조원,"이건 엄연히 동물학대입니다.1. 공연 하는 독수리들 발에 묶여있는 줄2. 올빼미, 독수리 묶어놓고 밖에 내놓음3. 앵무새가 스트레스를 많이 받는지 서로 싸우고 말도 못 함4. 혼자 떨어져 나무에 묶여 축 쳐져있는 말5. 토끼와 방충망 같은 철창에 카피바라 가둬 놓고 앞에서 울타리 만듦. 잠깐 지나가는 중에도 시끄러웠는데 그 안에 갇혀서 공사 소리 듣는 카피바라 한 마리6. 통제 되지 않고 뛰어다니는 알파카 7. 아이들을 향해 입을 벌리는 통제 되지 않는 펠리컨입장권이 아까워 불쌍하고 스트레스 받아하는 동물들을 보다가 도저히 마음 아파 30분도 못 버틴 채 나왔습니다.기운없는 동물들을 보며 생각이 많이 나더군요.더이상 사진도 찍지도 못 하겠고, 보는 내내 힘들었습니다. 제발 동물들 입장으로 바꿔서 생각해주세요.모두들 네이버 리뷰 믿지 마세요.사람이 무섭습니다."
화조원,이건 동물학대에요
화조원,"어머니모시고 누나매형  애들이랑 함께갓는데어머니 다리불편 하셔서 구경도못하시는데.입구안쪽 의자에서 기다리신다고 다른가족들은 표를 끊고티켓끊는곳에  주인장 같으신분께. 양해부탁드리는안된다함 무조건 끊어야 한담.어른기준이 19세~에서 64세 까지. 나와잇어서 경로는 무료인줄알앗는데당황.. 어머니가 75세임,화가낫지만 애들이 가고싶어해서 들어감.전에도 와본곳이엇는데상태가 더안좋아짐.펭귄한마리가 물밖에서 누워잇음.물이 썩어잇음. 모든물들이 그러함.동물들얼마안가 주글거같음.이젠 안감."
화조원,이런데인줄알았으면 안갓다 동물학대추가 ) 자유롭게 날아야할 새들 발목 죄다 묶어놓고야행성인 새들도 강제로 묶어놔서 새들 스트레스받아서 털 다빠지고 말도 스트레스때문인지 계속 한자리만 빙빙돌고만 있는데 이딴걸 아이들 교육목적으로 간다는 부모들도 싸이코패스 의심해봐야함새들 강제로 묶어놓고 체험이네 뭐네하는 명분으로 아이들한테 저딴걸 보여주는 부모님들 반성해야됨 아이들이 뭘 보고배우겠음? 아. 새는 저렇게 묶어놔도 되는거구나 하고 생각할거아님? 나는 절때 내자식 이딴곳 안데리고옴
화조원,생각보다 재밌었음알파카 산책시키다가 침맞은것도 재밌음ㅋㅋㅋ특히 앵무새 밥주는게 재밌었던듯
화조원,동물들이 많아서 좋긴 한데 새들이 너무 불쌍 하네요.날수있다는게 행복인 새들에게 너무 가혹 한것같아씁쓸하네요.발목에 묶인 쇠사슬을 풀어서 볼수는 없는건가요?????
화조원,알파카를 가까이서 볼수 있어서 좋았구요!공연도 재미있었습니다 ^^
화조원,성인이 가도 너무 재밌어요~ ㅋㅋ
화조원,애들한테 좋은 체험코스입니다.
화조원,입장료에 비해 볼거리가 많진 않습니다.거의 새들이구요. 1시반 정도 있다가 갔네요.실내에서 새들이 먹이주는 거 외엔 그닥...
화조원,동물들의 시끄러운 소리. 동물들 크기에 비해 작은 거처 때문인지 이상행동을 보이는 동물들.전혀 제주 스럽지 않은 곳. 아이들 갈 만한 곳으로 추천 받았는데 저희집하고는 맞지 않았습니다.
화조원,"자유롭게 풀어놓은 동물들 외에 큰새들은 대부분 발목을 묶어놔서 걱정이 되더라구요. 하나같이 움직이지도 않고..라쿤은 스트레스 받는지 반복 행동을 한동안 하더라구요. 망아지나 타조우리도 덩치에 비해 너무 협소했어요. 자유롭게 풀어놓은 새 우물에는 녹조가 심하게 껴서 그 물을 묻히고 나온 펭귄 몸이 초록색으로 변했더라구요.그외에 작은 새들, 앵무새, 오리, 알파카(는 성격 구림ㅠ)들이 자유롭게 돌아다니는 것 같아 마음이 놓였어요."
화조원,조금 비쌈 / 관람 동선 마지막에 앵무새존에 가면 아이들이 풀어놓은 앵무새 밥주면서 마음껏 체험할 수 있어서 너무 좋아요 / 공작새도 만났는데 꼬리를 활짝 펼쳐줘서 너무 예뻤어요~ / 아이가 좋아해요^^
화조원,알파카와 앵무새를 좋아한다면 꼭 가야 할 곳!!어른이 가도 재밌습니다 ㅎㅎ먹이 주기 체험도 할 수 있고 알파카랑 사랑앵무들이 넓은 곳에서 맘껏 돌아다니고 날아다녀서 너무 좋았어요 알파카들도 순해요! (근데 목장에 있는 애들은 먹이 안 주면 침 뱉고 조금 난폭해요...)묶여있는 애들은 맘이 아팠지만 ㅠㅠ 주기적으로 비행 시간 가진다고 해서 안심..동물원 규모는 그렇게 크지 않지만 너무 힐링되는 시간이었어요
화조원,아이가 재미있게 놀다와서 좋아요.
화조원,멍청한 새대가리들ㅋㅋ
화조원,만팔천 원이었습니다.  너무 비쌌던 것 같아요.  많은 새들이 아주 작은 새장에 있었습니다.  토끼와 알파카는 먹을 건초나 풀이 부족했습니다.  토끼와 알파카는 소화를 돕고 건강을 유지하기 위해 항상 풀이나 건초에 접근해야 합니다.  조랑말도 아주 작은 마구간에 있었습니다.  고객의 돈을 동물들에게 잘 사용했으면 좋겠습니다.
화조원,즐거운 경험을 할수있었다..
화조원,애플아~ 사육사님 말 잘 듣고 건강하게 잘 지내야한다~~ (동물농장톤)
화조원,다양한 동물 관람이 좋았고 아기 알파카가 정말 귀여웠어요
캐니언파크 제주점,데스크직원분 퉁명스러운 말투 짜증스러운 얼굴은 주변사람들한테나 보여주세요 괜한 손님한테 그러지말고요.정말 기분나빠서 다시는 안갈거고 어디 컴플걸곳도 없고 여기 리뷰에나마 남깁니다.
캐니언파크 제주점,예전에 다녀온 곳 / 기록용시설 상태는 둘째치고 동물들이 너무 불쌍함사람 기척만 느껴져도 바로 저 구멍으로 다가옴간식이라도 얻어먹을 수 있을까봐밥이랑 물도 안 챙겨주는지...카피바라 있는 곳 특히 심함바닥엔 토끼똥이랑 카피바라 똥으로 범벅되어 있어서 들어가기도 싫음직원들도 대충대충 일하고...그냥 실수로라도 다시 가기 싫음
캐니언파크 제주점,불친절하고.. 다 별로라 다신 가고싶지 않은 곳
캐니언파크 제주점,진짜 화가나네요주차하고입장 하려했더니문 앞에 휴무날이라고적혀있어 주차장에서 나가려는데5분 경과됐다고1500원 결제하라길래아이파킹측에 휴무날이라이용 못 하고 바로 나가는거라 문의했더니케니언파크점에환불 요청하라길래케니언파크에 문의했더니제대로 알고오지 못한 고객 잘못이니환불은 불가하다네요정문에만 휴무라고 적혀있고주차장 입구 그 어디에도 휴무 안내가 없으니주차하고 케니언 입구까지 가서야휴무인지 확인되는데케니언 파크 이용하러 온 손님이 휴무날도 몰랐으니그 짧은 5분이라도 주차 요금 1500원 내는것이당연하다는 관리자 여성분의 당당함에어이없고 황당하네요이딴식으로 영업하고 응대하는케니언파크 사업 번창하시고내 가족 포함 주변 지인들까지도 앞으로두 번 다시 방문할 일 없겠네요
캐니언파크 제주점,"시설은 넓은데 상태가 정말 별로에요. 동물원이나 이런 곳들은 동물에게 안 좋긴 한데.... 여기는 너무 심하네요.동물 우리가 더럽기도 하고, 잘 안 치우는지 우리 안에 동물 배변이 그대로 쌓여 있었어요.... 아이들도 많이 가는 곳인데 지켜보는 사람도 없이 낮은 울타리랑 만지지 말라는 글만 쓰여져있는 곳도 있었어요.아무리 관광용이라지만 동물들을 전혀 신경 안 쓰는 것 같아요. 동물들 상태도 그러다 보니, 보러 가도 재미 있지도 않고  기분이 괜히 찝찝하네요. 아이들에게도 별로 좋지 않은 경험일 것 같아요."
캐니언파크 제주점,동물들과 놀거리가 많았어요
캐니언파크 제주점,영업안하면 예약은 왜받냐빠쁜사람 헛탕치고잠깐 주차하고 주차비뜯기고 썩을
캐니언파크 제주점,동물들이 불쌍함ㅠ 왠만해선 추천하는데 여기는 갠적으로 그만했음 좋겠다 싶을정도로 동물 복지에 관심없는 느낌.. 정신병 걸린아이들이 좀 보였음 수달은 계속 벽을 발로 긁고 있고 같은 곳 맴돌고 불안정해 보였음ㅠ 여튼 동물들이 불쌍하다 느끼고 오기만 한곳 애들 정서상에도 안좋을듯
캐니언파크 제주점,다양한 동물들이 잇어서 실내에서 구경하기 좋앗습니다. 다만 냄새가 조금 나요~
캐니언파크 제주점,예전 나이트클럽을 변형한 동물원...근데 동물 종류가 많긴 하지만 너무 작은 유리벽에 갇혀있는 동물들을 보니 스트레스를 많이 받을 것 같고 ..너무 불쌍하다는 생각부터 듭니다..직원은 두명밖에 안보이고...입구에서 먹이를 사서 가지고가는데 손님들은 거의 야채...근데 들어가면 밀웜처럼 육식하는 동물들이 많음..육식하는 애들은  잘 먹지못함..말웜을 사가는 사람은 별로없으니까..애들 밥은 제대로 주는지..너무걱정됩니다..**조카들은 동물들을 보자마자 불쌍하다고 합니다.****뼈밖에 안남은 아이가 있었습니다...구조를 하던 병원을 델꼬가던 해야할것같은데..조치를 취했는지 조만간에 다시 가봐야겠어요**
캐니언파크 제주점,평소에 동물에 대한 생각이 없다가도 다녀오면 동물 복지에 대한 관심이 생기는 곳.
캐니언파크 제주점,주차가 완전 개판 차는 가지고 가지 마세요. 평일인데도 이정도면....
캐니언파크 제주점,키피바라가 돌아다니는 곳...재밌었습니다ㅎㅎ사육사님들도 친절하세요!
캐니언파크 제주점,조카데리고갔더니 정말좋아하네요
캐니언파크 제주점,제주도에 이런곳이 생겨서 너무 좋아요
캐니언파크 제주점,시간이 애매하게 떠서 공항 근처 놀거리찾아 갔는데잘 놀다왔어요~~
캐니언파크 제주점,나쁘지않았음
캐니언파크 제주점,관리부실 다 자거나 없음 설명도 기계적이고 ㅜㅜ
캐니언파크 제주점,완전 비추 애들 때문에 갔는데 뭐하러갔나 싶고 동물 보는거외엔 다 돈내야하고 두번안감  뽀로로파크가 갑!!!ㅡㅡ
캐니언파크 제주점,토끼는 귀 뜯겨있고 공작도 깃털 다 빠짐.동물들끼리 싸워서 상처가 많고 사육사도 그런 동물들을 소리와 위협으로 진정시킴. 공항 가기 전에 아이랑 잠시 시간 때우러 갔는데 24시간 실내에서 갇혀 있는 동물들 직접보니여러 생각이 많이듬동물들이 바깥에서 차라리 지냈으면 좋겠음..
캐니언파크 제주점,볼거리가 생각보다 많아 천천히 보면 2시간 정도 걸립니다 새장 안에서 일하시는 직원분이 목소리도 또랑또랑 하시고 친절하세요. 사진도 말하기 전에 찍어주신다해서 고마웠네요~. 동물 좋아하시면 추천합니다
캐니언파크 제주점,기대안하고 갔는데 은근 볼거많았음카피바라랑 공작은 방목?중이라 당황; 공작 개커서 짜릿함먹이주는 것도 재밌고 동물들 귀여워서 츄쳔꿈빛파티시엘 브금만 주구장창 나와서 동물들 노이로제 걸릴까봐 좀 걱정됨아 그리고 고양이들은 매 시 정각부터 30분까지 만질수 있는데 스트레스 많이받을것같아서 2시간에 한번 오픈했음 좋겠음
캐니언파크 제주점,별 한개도 아까움 돈아까워요 절대로 가지마세요
캐니언파크 제주점,한시간도 안되서 다돌고입장료가 비싸다는 느낌
캐니언파크 제주점,"1층에서 체험 설명 도와주신분이 정말 친절하셨고, 아직 더 추가로 오픈하는 부분이 남아있는것 같고 길건너서 조금 이동해야하는 주차장의 문제로 별하나는 남겨두었지만 이런체험 규모가 많지않은 지역특성상 재밌는 경험이었습니다."
